rt_loc,rt_corr_press,colour,location,corr_button,RT_measure_loop.thisRepN,RT_measure_loop.thisTrialN,RT_measure_loop.thisN,RT_measure_loop.thisIndex,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,thisRow.t,notes,RT_measure_start.started,RT_measure_start_text.started,RT_startscreen_press.started,RT_measure_start.stopped,RT_startscreen_press.keys,RT_startscreen_press.rt,RT_startscreen_press.duration,RT_measure_fixation.started,rt_measure_fixation.started,RT_measure_fixation.stopped,RT_measure_target.started,RT_target_fig.started,RT_measure_response.started,RT_measure_target.stopped,RT_measure_response.keys,RT_measure_response.corr,RT_measure_response.rt,RT_measure_response.duration,rt_list,rt_measure_fixation.stopped,RT_measure_end.started,RT_measure_endtext.started,RT_measure_endtext.stopped,RT_measure_end.stopped,StartScreen_training.started,StartScreen_ButtonPress_training.started,StartScreen_text_training.started,StartScreen_training.stopped,StartScreen_ButtonPress_training.keys,StartScreen_ButtonPress_training.rt,StartScreen_ButtonPress_training.duration,initial_iti_training.started,initial_iti_fig_training.started,initial_iti_training.stopped,CuePresentation_training.started,CueCircle_training.started,EarlyPressCue_training.started,CuePresentation_training.stopped,EarlyPressCue_training.keys,Fixation2000_training.started,Fixation2000_fig_training.started,EarlyPressFixation_training.started,Fixation2000_fig_training.stopped,EarlyPressFixation_training.stopped,Fixation2000_training.stopped,EarlyPressFixation_training.keys,EarlyPressFixation_training.rt,EarlyPressFixation_training.duration,TargetPresentation_training.started,full_target_time,TargetPresentation_fig_training.started,ButtonPressTarget_training.started,TargetPresentation_training.stopped,ButtonPressTarget_training.keys,ButtonPressTarget_training.corr,ButtonPressTarget_training.rt,ButtonPressTarget_training.duration,outcome_label_training,Blank_screen_training.started,Blank_screen_training.stopped,FeedbackCode_training.started,text_Feedback_training.started,text_treatCounter_training.started,FeedbackCode_training.stopped,ITI500_training.started,trial_ITI_training.started,trial_ITI_training.stopped,ITI500_training.stopped,TargetPresentation_fig_training.stopped,ButtonPressTarget_training.stopped,text_Feedback_training.stopped,text_treatCounter_training.stopped,CueCircle_training.stopped,EarlyPressCue_training.stopped,acc_ratio,EndScreen_training.started,EndScreenText_training.started,endTraining_startMain.started,EndScreen_training.stopped,endTraining_startMain.keys,endTraining_startMain.rt,endTraining_startMain.duration,WelcomeScreen.started,StartScreen_ButtonPress.started,textStartScreen.started,WelcomeScreen.stopped,StartScreen_ButtonPress.keys,StartScreen_ButtonPress.rt,StartScreen_ButtonPress.duration,initial_iti.started,first_ITI_fig.started,initial_iti.stopped,CuePresentation.started,CueCircle.started,EarlyPressCue.started,CuePresentation.stopped,EarlyPressCue.keys,Fixation2000.started,FixationScreen.started,EarlyPressFixation.started,FixationScreen.stopped,EarlyPressFixation.stopped,Fixation2000.stopped,EarlyPressFixation.keys,jitter,TargetPresentation.started,TargetPresentationScreen.started,ButtonPressTarget.started,TargetPresentation.stopped,ButtonPressTarget.keys,ButtonPressTarget.corr,ButtonPressTarget.rt,ButtonPressTarget.duration,outcome_label,Blank_screen.started,Blank_screen.stopped,FeedbackCode.started,text_Feedback.started,text_treatCounter.started,text_Feedback.stopped,text_treatCounter.stopped,FeedbackCode.stopped,ITI500.started,trial_ITI.started,trial_ITI.stopped,ITI500.stopped,Halfway_break.started,Halfway_break.stopped,Halfway_ButtonPress.keys,EarlyPressFixation.rt,EarlyPressFixation.duration,CueCircle.stopped,EarlyPressCue.stopped,TargetPresentationScreen.stopped,ButtonPressTarget.stopped,Halfway_break_text.started,Halfway_ButtonPress.started,Halfway_ButtonPress.rt,Halfway_ButtonPress.duration,EndScreen.started,EndScreenText.started,EndScreen.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,yellow,"(-0.45, 0)",left,,,,,,,,,8,2,50,2,495.62994949996937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5348147230071815,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,495.6142980000004,495.62994949996937,495.62994949996937,495.8641266999766,None,495.86432449996937,495.8842564999941,495.8842564999941,497.64645759999985,497.64645759999985,497.6302079000161,None,1.75,497.63034619996324,497.64645759999985,497.64645759999985,498.1802851000102,None,0,,,Incorrect,498.18096989998594,498.1811790000065,498.18118869996397,498.68354599998565,498.68354599998565,500.6961872999673,500.6961872999673,500.6799258000101,500.67994219996035,500.6961872999673,501.2010269999737,501.1802391000092,501.18025500001386,501.1802854000125,None,,,495.8842564999941,495.8842564999941,498.1965261999867,498.1965261999867,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(0.45, 0)",right,,,,,,,,,8,3,51,3,501.2010269999737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5148147230071815,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,501.1807340999949,501.2010269999737,501.2010269999737,501.4464530000114,None,501.4466464999714,501.46781150001334,501.46781150001334,503.2296001999639,503.2296001999639,503.2137190999929,None,1.75,503.21408289996907,503.2296001999639,503.2296001999639,503.58011629997054,right,1,0.3399846000247635,None,Correct,503.58089709997876,503.58113700000104,503.58114650001517,504.0826897000079,504.0826897000079,506.0956533999997,506.0956533999997,506.0795485000126,506.0795632000081,506.0956533999997,506.59559250000166,506.5794602999813,506.5794724000152,506.57949430000735,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(0.45, 0)",right,,,,,,,,,8,4,52,1,506.59559250000166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49481472300718143,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,506.5797932000132,506.59559250000166,506.59559250000166,506.82929709996097,None,506.82943300000625,506.8459402999724,506.8459402999724,509.09527330001583,509.09527330001583,509.080001299968,None,2.25,509.08013879996724,509.09527330001583,509.09527330001583,509.44580699998187,right,1,0.3461237999727018,None,Correct,509.4464567999821,509.44665050000185,509.4466568999924,509.9617298999801,509.9617298999801,511.96200070000486,511.96200070000486,511.9462465000106,511.94627409998793,511.96200070000486,512.4618898999761,512.4455198000069,512.4455318999826,512.4455548999831,None,,,506.8459402999724,506.8459402999724,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(0.45, 0)",right,,,,,,,,,8,5,53,5,512.4618898999761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4748147230071814,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,512.4458751999773,512.4618898999761,512.4618898999761,512.69550229999,None,512.6956753999693,512.7152870999998,512.7152870999998,514.7279012000072,514.7279012000072,514.711787600012,None,2,514.7119392000022,514.7279012000072,514.7279012000072,515.0987954000011,right,1,0.35301100002834573,None,Correct,515.0994616000098,515.0996280999971,515.0996347999899,515.6147187000024,515.6147187000024,,,517.5948569999891,517.594874900009,517.6146363000153,,518.0979330000118,518.0979437999777,518.0979686999926,None,,,512.7152870999998,512.7152870999998,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(0.45, 0)",right,,,,,,,,,9,0,54,1,518.1112145999796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4548147230071814,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,518.0983237999608,518.1112145999796,518.1112145999796,518.3448964999989,None,518.3450385999749,518.3612544999924,518.3612544999924,520.1108731999993,520.1108731999993,520.0946488999762,None,1.75,520.0947882999899,520.1108731999993,520.1108731999993,520.5284706999664,right,1,0.40110210003331304,None,Correct,520.5291694999905,520.5294228999992,520.5294307000004,521.0443696000148,521.0443696000148,523.0442435999867,523.0442435999867,523.0281120999716,523.0281312000006,523.0442435999867,,523.5316362999729,523.5316504999646,523.5316818999709,None,,,518.3612544999924,518.3612544999924,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(0.45, 0)",right,,,,,,,,,9,1,55,3,523.5442946999683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4348147230071814,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,523.5323424999951,523.5442946999683,523.5442946999683,523.777581900009,None,523.7777327999938,523.7938931999961,523.7938931999961,525.5437496000086,525.5437496000086,525.5275919999694,None,1.75,525.5277326999931,525.5437496000086,525.5437496000086,525.96102659998,right,1,0.41596120002213866,None,Correct,525.9616095999954,525.961864300014,525.96187249996,526.4769798999769,526.4769798999769,,,528.4473486999632,528.4473649999709,528.4601095999824,528.9638602999621,528.9442073999671,528.9442238999764,528.944250600005,None,,,523.7938931999961,523.7938931999961,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(0.45, 0)",right,,,,,,,,,9,2,56,5,528.9638602999621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41481472300718136,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,528.9446570000146,528.9638602999621,528.9638602999621,529.194600399991,None,529.194905899989,529.2111113999854,529.2111113999854,531.2302268999629,531.2302268999629,531.2103654000093,None,2,531.2105035000131,531.2302268999629,531.2302268999629,531.5773594999919,right,1,0.3375741000054404,None,Correct,531.5779096999904,531.5781334000058,531.5781472999952,532.0930344999651,532.0930344999651,534.0928083999897,534.0928083999897,534.0765007999726,534.0765133000095,534.0928083999897,534.5926313999807,534.5764084999682,534.5764179999824,534.5764387999661,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(-0.45, 0)",left,,,,,,,,,9,3,57,2,534.5926313999807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39481472300718135,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,534.5767236999818,534.5926313999807,534.5926313999807,534.8269937000005,None,534.8272378999973,534.8463782999897,534.8463782999897,536.8594078999595,536.8594078999595,536.8430855000042,None,2,536.8432188999723,536.8594078999595,536.8594078999595,537.1972732999711,left,1,0.3316602000268176,None,Correct,537.1981483999989,537.1983945000102,537.1984055999783,537.7128382999799,537.7128382999799,539.7091559999972,539.7091559999972,539.6967962000053,539.696818700002,539.7091559999972,540.2092969999649,540.192869099963,540.1928796999855,540.1929002999677,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(-0.45, 0)",left,,,,,,,,,9,4,58,4,540.2092969999649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3748147230071813,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,540.1931776999845,540.2092969999649,540.2092969999649,540.4425478999619,None,540.4426824999973,540.459012700012,540.459012700012,542.4588843999663,542.4588843999663,542.4441334999865,None,2,542.4443948999979,542.4588843999663,542.4588843999663,542.8293464999879,None,0,,,Incorrect,542.829832599964,542.8300604000106,542.8300673000049,543.3431582999765,543.3431582999765,545.3419961999753,545.3419961999753,545.3292389999842,545.3292515999638,545.3419961999753,545.8450367999612,545.8261474999599,545.8261574999779,545.8261762000038,None,,,540.459012700012,540.459012700012,542.8419538000016,542.8419538000016,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(-0.45, 0)",left,,,,,,,,,9,5,59,0,545.8450367999612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3548147230071813,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,545.8264532999601,545.8450367999612,545.8450367999612,546.0920805999776,None,546.0922236999613,546.1103215999901,546.1103215999901,548.3751366999932,548.3751366999932,548.3585168999853,None,2.25,548.3586560999975,548.3751366999932,548.3751366999932,548.7124681000132,left,1,0.3361737999948673,None,Correct,548.7130711000063,548.7132420999696,548.7132483999594,549.2286712999921,549.2286712999921,,,551.2099701999687,551.210008199967,551.2307858999702,,551.7248274000012,551.7248385999701,551.7248616999714,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(-0.45, 0)",left,,,,,,,,,10,0,60,4,551.7414369999897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3348147230071813,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,551.7251573000103,551.7414369999897,551.7414369999897,551.9749731000047,None,551.9751173999975,551.9911774999928,551.9911774999928,553.9911119999597,553.9911119999597,553.9748505000025,None,2,553.974981300009,553.9911119999597,553.9911119999597,554.3250342999818,None,0,,,Incorrect,554.3256409000023,554.3259183999617,554.3259286999819,554.8412388999714,554.8412388999714,556.8410893999971,556.8410893999971,556.8253838999663,556.8254087999812,556.8410893999971,557.3408312000101,557.3243760999758,557.3243871000013,557.3244075999828,None,,,551.9911774999928,551.9911774999928,554.3448236999684,554.3448236999684,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(-0.45, 0)",left,,,,,,,,,10,1,61,0,557.3408312000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3148147230071813,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,557.3246722999611,557.3408312000101,557.3408312000101,557.5745839999872,None,557.5747936000116,557.5910811999929,557.5910811999929,559.3407910999958,559.3407910999958,559.3244253000012,None,1.75,559.3245598999783,559.3407910999958,559.3407910999958,559.6409882999724,None,0,,,Incorrect,559.6414229999646,559.6416277000098,559.6416358000133,560.1404912999715,560.1404912999715,562.1424022999709,562.1424022999709,562.1240519999992,562.1240705999662,562.1570868999697,562.6566181000089,562.6403606999665,562.6403748000157,562.6403992999694,None,,,,,559.6573837999604,559.6573837999604,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(-0.45, 0)",left,,,,,,,,,10,2,62,2,562.6566181000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29481472300718126,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,562.640743499971,562.6566181000089,562.6566181000089,562.8948147000046,None,562.8950498999911,562.9070237000124,562.9070237000124,564.9078368999762,564.9078368999762,564.8905625999905,None,2,564.8907321000006,564.9078368999762,564.9078368999762,565.1904533999623,None,0,,,Incorrect,565.1909788000048,565.1911691999994,565.1911764999968,565.7067633999977,565.7067633999977,567.7084319000132,567.7084319000132,567.6899736999767,567.6899883999722,567.7084319000132,,568.2064642999903,568.2064766999683,568.2065079999738,None,,,,,565.2065510000102,565.2065510000102,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(0.45, 0)",right,,,,,,,,,10,3,63,5,568.2229910999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29481472300718126,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,568.2068001999869,568.2229910999886,568.2229910999886,568.4569365999778,None,568.4571002000012,568.4763353999588,568.4763353999588,570.7397274000105,570.7397274000105,570.7233566999785,None,2.25,570.7235041999957,570.7397274000105,570.7397274000105,571.0252892000135,None,0,,,Incorrect,571.0258348999778,571.0260329999728,571.0260400999687,571.5391640999587,571.5391640999587,573.5391787000117,573.5391787000117,573.5229725000099,573.5229882000131,573.5391787000117,574.0389322999981,574.0223510999931,574.022362299962,574.0223812999902,None,,,,,571.0393095999607,571.0393095999607,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(0.45, 0)",right,,,,,,,,,10,4,64,1,574.0389322999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34481472300718125,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,574.0226615999709,574.0389322999981,574.0389322999981,574.2729050999624,None,574.2730744999717,574.2918895999901,574.2918895999901,576.0389366999734,576.0389366999734,576.0266994999838,None,1.75,576.0269192999694,576.0389366999734,576.0389366999734,576.372317900008,None,0,,,Incorrect,576.3728024999727,576.3729779999703,576.372984000016,576.8721316999872,576.8721316999872,578.8718729999964,578.8718729999964,578.8557479999727,578.8557755000074,578.8718729999964,,579.3567905999953,579.3568030999741,585.9721054999973,right,,,574.2918895999901,574.2918895999901,576.3886977999937,576.3886977999937,579.3718257999863,579.3718257999863,6.591870300006121,None,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(0.45, 0)",right,,,,,,,,,10,5,65,3,585.9878879999742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39481472300718123,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,585.9727813999634,585.9878879999742,585.9878879999742,586.2248142999597,None,586.2249489999958,586.2376981999842,586.2376981999842,588.2378924000077,588.2378924000077,588.224055300001,None,2,588.2242360999808,588.2378924000077,588.2378924000077,588.6212763999938,None,0,,,Incorrect,588.6217533999588,588.6219571999973,588.6219647999969,589.1246851999895,589.1246851999895,591.1373184999684,591.1373184999684,591.1210472999956,591.1210616999888,591.1373184999684,591.6375566999777,591.6210993999848,591.6211131999735,591.6211362999748,None,,,,,588.639533300011,588.639533300011,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(0.45, 0)",right,,,,,,,,,11,0,66,5,591.6375566999777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4448147230071812,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,591.6214455000008,591.6375566999777,591.6375566999777,591.8716417999822,None,591.8718464999693,591.8912820999976,591.8912820999976,593.9039904999663,593.9039904999663,593.8878112999955,None,2,593.8879599999636,593.9039904999663,593.9039904999663,594.3375243999762,None,0,,,Incorrect,594.3380851999973,594.338270200009,594.338280499971,594.8391850999906,594.8391850999906,596.8536274000071,596.8536274000071,596.8371632999624,596.8371784999617,596.8536274000071,597.3535599999595,597.3374221000122,597.3374413999845,597.337470599974,None,,,591.8912820999976,591.8912820999976,594.355748299975,594.355748299975,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(0.45, 0)",right,,,,,,,,,11,1,67,1,597.3535599999595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4948147230071812,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,597.3378660999588,597.3535599999595,597.3535599999595,597.5882309000008,None,597.5885069000069,597.6050787999993,597.6050787999993,599.8532645999803,599.8532645999803,599.8388709999854,None,2.25,599.8390155999805,599.8532645999803,599.8532645999803,600.207825999998,right,1,0.35005970002384856,None,Correct,600.2088263999904,600.2091303999769,600.2091427000123,600.7231195999775,600.7231195999775,602.7191443999764,602.7191443999764,602.7070971999783,602.7071164000081,602.7191443999764,603.2194364999887,603.2041289999615,603.20414539997,603.2041794999968,None,,,597.6050787999993,597.6050787999993,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(-0.45, 0)",left,,,,,,,,,11,2,68,0,603.2194364999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5448147230071813,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,603.2048958999803,603.2194364999887,603.2194364999887,603.4544625999988,None,603.4549385000137,603.4703406000044,603.4703406000044,605.4696668999968,605.4696668999968,605.4574598000036,None,2,605.4576098999823,605.4696668999968,605.4696668999968,605.8039008000051,left,1,0.32558860001154244,None,Correct,605.804968899989,605.8053714999696,605.8053890999872,606.3028760000016,606.3028760000016,608.3025229999912,608.3025229999912,608.2883947999799,608.2884086999693,608.3025229999912,,608.7893647999736,608.7893789999653,608.7894061999978,None,,,603.4703406000044,603.4703406000044,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(-0.45, 0)",left,,,,,,,,,11,3,69,4,608.8023250999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5948147230071813,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,608.7897736000014,608.8023250999977,608.8023250999977,609.036342300009,None,609.0364996999851,609.0524883999606,609.0524883999606,611.3024319999968,611.3024319999968,611.2878584999708,None,2.25,611.2880087000085,611.3024319999968,611.3024319999968,611.6897249000031,left,1,0.3720529999700375,None,Correct,611.690513700014,611.690809599997,611.690826200007,612.2056302999845,612.2056302999845,614.2020896999747,614.2020896999747,614.1893748000148,614.1893902999582,614.2020896999747,614.7016906999634,614.6887449999922,614.68876369996,614.6887859000126,None,,,609.0524883999606,609.0524883999606,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(-0.45, 0)",left,,,,,,,,,11,4,70,2,614.7016906999634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6448147230071813,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,614.6890671000001,614.7016906999634,614.7016906999634,614.9355263999896,None,614.9356575999991,614.9518277999596,614.9518277999596,617.2020860000048,617.2020860000048,617.1866981000057,None,2.25,617.1869982999633,617.2020860000048,617.2020860000048,617.5704638999887,left,1,0.3673850999912247,None,Correct,617.5711757999961,617.5713341999799,617.571343299991,618.0849366000039,618.0849366000039,620.0848186999792,620.0848186999792,620.0684704000014,620.0684846999939,620.0848186999792,,620.571559700009,620.57157249999,620.5715964999981,None,,,614.9518277999596,614.9518277999596,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(0.45, 0)",right,,,,,,,,,11,5,71,3,620.5845265999669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6948147230071814,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,620.5718902999652,620.5845265999669,620.5845265999669,620.8196215999778,None,620.8198959999718,620.8365851999843,620.8365851999843,623.100899699959,623.100899699959,623.0845236000023,None,2.25,623.0846801999724,623.100899699959,623.100899699959,623.5351273000124,right,1,0.42902280000271276,None,Correct,623.5357470000163,623.5360035999911,623.5360121999984,624.0547312999843,624.0547312999843,,,626.0345407999703,626.0345605000039,626.0541312000132,,626.5509561999934,626.5509663000121,626.5509890000103,None,,,620.8365851999843,620.8365851999843,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(-0.45, 0)",left,,,,,,,,,12,0,72,0,626.5712179999682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7448147230071814,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,626.5512585999677,626.5712179999682,626.5712179999682,626.8174274999765,None,626.8175952999736,626.8341478999937,626.8341478999937,629.0839256999898,629.0839256999898,629.0676271999837,None,2.25,629.0677664999967,629.0839256999898,629.0839256999898,629.4679123999667,left,1,0.3815040999907069,None,Correct,629.4686756000156,629.4689139999682,629.4689234999823,629.9670135999913,629.9670135999913,631.966869099997,631.966869099997,631.9505677999696,631.9505781999906,631.9833751000115,632.4834986999631,632.4672830000054,632.4672948999796,632.4673161999672,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(-0.45, 0)",left,,,,,,,,,12,1,73,4,632.4834986999631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7448147230071814,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,632.4675792999915,632.4834986999631,632.4834986999631,632.7168479000102,None,632.7169680999941,632.7334812000045,632.7334812000045,634.9830774000147,634.9830774000147,634.9669623000082,None,2.25,634.9671312000137,634.9830774000147,634.9830774000147,635.3508942999761,left,1,0.3616361999884248,None,Correct,635.3518730999785,635.3520984000061,635.352107899962,635.8758074999787,635.8758074999787,,,637.8368535999907,637.8368688999908,637.8497369000106,638.3529834999936,638.3333744999836,638.3333873999654,638.3334100999637,None,,,632.7334812000045,632.7334812000045,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(0.45, 0)",right,,,,,,,,,12,2,74,5,638.3529834999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7248147230071814,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,638.3337530000135,638.3529834999936,638.3529834999936,638.5997027999838,None,638.5998420999967,638.6162123999675,638.6162123999675,640.8659777999856,640.8659777999856,640.849916599982,None,2.25,640.8500902999658,640.8659777999856,640.8659777999856,641.2711716999765,right,1,0.39882940001552925,None,Correct,641.2725146999583,641.2730177000049,641.2730327000027,641.7825729000033,641.7825729000033,643.7822635999764,643.7822635999764,643.7661306000082,643.7661453000037,643.7822635999764,644.2846038999851,644.2663152999594,644.266328800004,644.2663508999976,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
